frame_1,x_0,y_0,x_1,y_1,serving_label,name_1_label,name_2_label,score_1_label,score_2_label,frame_2,serving_pred,name_1_pred,name_2_pred,score_1_pred,score_2_pred
32091,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32091,name_2,z Federer,Del Potro,4-1-0,6-0-15
32092,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32092,name_2,I Federer,Del Potro,4-1-0,6-0-15
32093,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32093,name_2,I Federer,Del Potro,4-1-0,6-0-15
32094,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32094,name_2,I Federer,Del Potro,4-1-0,6-0-15
32095,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32095,name_2,I Federer,Del Potro,4-1-0,6-0-15
32096,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32096,name_2,i Federer,Del Potro,4-1-0,6-0-15
32097,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32097,name_2,I Federer,Del Potro,4-1-0,6-0-15
32098,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32098,name_2,I Federer,Del Potro,4-1-0,6-0-15
32099,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32099,name_2,None,Del Potro,None,6-0-15
32100,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32100,name_2,None,Del Potro,None,6-0-15
32101,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32101,name_2,None,Del Potro,None,6-0-15
32102,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32102,name_2,None,Del Potro,None,6-0-15
32103,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32103,name_2,None,Del Potro,None,6-0-15
32104,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32104,name_2,None,Del Potro,None,6-0-15
32105,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32105,name_2,None,Del Potro,None,6-0-15
32106,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32106,name_2,None,Del Potro,None,6-0-15
32107,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32107,name_2,None,Del Potro,None,6-0-15
32108,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32108,name_2,None,Del Potro,None,6-0-15
32109,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32109,name_2,None,Del Potro,None,6-0-15
32110,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32110,name_2,None,Del Potro,None,6-0-15
32111,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32111,name_2,None,Del Potro,None,6-0-15
32112,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32112,name_2,None,Del Potro,None,6-0-15
32113,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32113,name_2,None,Del Potro,None,6-0-15
32114,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32114,name_2,None,Del Potro,None,6-0-15
32115,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32115,name_2,I Federer,Del Potro,4-1-0,6-0-15
32116,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32116,name_1,Federer,Del Potro,4-1-0,6-0-15
32117,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32117,name_1,Federer,Del Potro,4-1-0,6-0-15
32118,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32118,name_1,Federer,Del Potro,4-1-0,6-0-15
32119,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32119,name_1,Federer,Del Potro,4-1-0,6-0-15
32120,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32120,name_1,Federer,Del Potro,4-1-0,6-0-15
32121,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32121,name_1,Federer,Del Potro,4-1-0,6-0-15
32122,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32122,name_1,Federer,Del Potro,4-1-0,6-0-15
32123,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32123,name_1,Federer,Del Potro,4-1-0,6-0-15
32124,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32124,name_1,Federer,Del Potro,4-1-0,6-0-15
32125,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32125,name_1,Federer,Del Potro,4-1-0,6-0-15
32126,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32126,name_1,Federer,Del Potro,4-1-0,6-0-15
32127,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32127,name_1,Federer,Del Potro,4-1-0,6-0-15
32128,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32128,name_1,Federer,Del Potro,4-1-0,6-0-15
32129,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32129,name_1,Federer,Del Potro,4-1-0,6-0-15
32130,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32130,name_1,Federer,Del Potro,4-1-0,6-0-15
32131,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32131,name_1,Federer,Del Potro,4-1-0,6-0-15
32132,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32132,name_1,Federer,Del Potro,4-1-0,6-0-15
32133,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32133,name_1,Federer,Del Potro,4-1-0,6-0-15
32134,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32134,name_1,Federer,Del Potro,4-1-0,6-0-15
32135,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32135,name_2,None,Del Potro,None,6-0-15
32136,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32136,name_2,None,Del Potro,None,6-0-15
32137,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32137,name_2,None,Del Potro,None,6-0-15
32138,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32138,name_2,None,Del Potro,None,6-0-15
32139,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32139,name_1,Federer,None,410,None
32140,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32140,name_1,Federer,None,410,None
32141,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32141,name_1,Federer,None,410,None
32142,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32142,name_1,Federer,None,410,None
32143,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32143,name_1,Federer,None,410,None
32144,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32144,name_1,Federer,None,410,None
32145,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32145,name_1,Federer,None,410,None
32146,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32146,name_1,Federer,None,410,None
32147,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32147,name_1,Federer,None,410,None
32148,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32148,name_1,Federer,None,410,None
32149,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32149,name_1,Federer,None,410,None
32150,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32150,name_2,Federer,None,41-90,None
32151,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32151,name_2,Federer,None,4-1-0,None
32152,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32152,name_2,Federer,Del Potro,4-1-0,6-0-15
32153,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32153,name_2,Federer,Del Potro,4-1-0,6-0-15
32154,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32154,name_2,Federer,Del Potro,4-1-0,6-0-15
32155,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32155,name_2,Federer,None,4-1-0,None
32156,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32156,name_2,Federer,Del Potro,4-1-0,6-0-15
32157,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32157,name_2,Federer,Del Potro,4-1-0,6-0-15
32158,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32158,name_2,Federer,Del Potro,4-1-0,6-0-15
32159,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32159,name_2,Federer,E otro jO,4-1-0,1-5
32160,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32160,name_2,Federer,None,4-1-0,None
32161,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32161,name_2,Federer,Del Potro,4-1-0,6-0-15
32162,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32162,name_2,Federer,None,4-1-0,None
32163,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-0,6-0-15,32163,name_2,Federer,Del Potro,4-1-0,6-0-15
32164,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32164,name_2,None,None,None,None
32165,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32165,name_2,Federer,Del Potro,4-1-15,6-0-15
32166,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32166,name_2,Federer,Del Potro,4-1-15,6-0-15
32167,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32167,name_2,Federer,Del Potro,4-1-15,6-0-15
32168,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32168,name_2,Federer,Del Potro,4-1-15,6-0-15
32169,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32169,name_2,Federer,None,4-1-15,None
32170,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32170,name_2,Federer,Del Potro,4-1-15,6-0-15
32171,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32171,name_2,Federer,Del Potro,4-1-15,6-0-15
32172,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32172,name_2,Federer,Del Potro,4-1-15,6-0-15
32173,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32173,name_1,Federer,Del Potro,4-1-15,6-0-15
32174,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32174,name_2,Federer,Del Potro,4-1-15,6-0-15
32175,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32175,name_2,Federer,Del Potro,4-1-15,6-0-15
32176,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32176,name_2,Federer,Del Potro,4-1-15,6-0-15
32177,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32177,name_2,Federer,Del Potro,4-1-5,6-0-1-5
32178,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32178,name_2,None,P Del Potro,None,0-15
32179,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32179,name_2,Federer,Del Potro,4-1-15,6-0-15
32180,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32180,name_2,Federer,Del Potro,4-1-15,6-0-15
32181,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32181,name_2,Federer,Del Potro,4-1-15,6-0-15
32182,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32182,name_2,Federer,None,15,None
32183,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32183,name_2,None,None,None,None
32184,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32184,name_2,None,Del Potro,None,6-0-15
32185,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32185,name_2,Federer A,Del Potro A,1-5,1-5
32186,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32186,name_2,None,None,None,None
32187,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32187,name_2,None,Del Potro,None,3-15
32188,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32188,name_2,None,Del Potro,None,6-0-15
32189,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32189,name_2,Federer at,Del Potro,1-5,1-0-1-5
32190,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32190,name_2,Federer,Del Potro,4-1-15,6-0-15
32191,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32191,name_2,Federer,Del Potro,4-1-15,6-0-15
32192,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32192,name_2,Federer,Del Potro,4-1-5,6-1-5
32193,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32193,name_2,Federer,Del Potro,4-1-15,6-0-15
32194,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32194,name_2,Federer,Del Potro,4-1-15,6-0-15
32195,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32195,name_2,Federer,None,4115,None
32196,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32196,name_2,Federer,None,4115,None
32197,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32197,name_2,Federer,None,4115,None
32198,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32198,name_2,Federer,Del Potro,4-1-15,6-0-15
32199,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32199,name_2,Federer,Del Potro,4-1-15,6-0-15
32200,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32200,name_2,Federer,Del Potro,4-1-15,6-0-15
32201,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32201,name_2,Federer,Del Potro,4-1-15,6-0-15
32202,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32202,name_2,Federer,Del Potro,4-1-15,6-0-15
32203,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32203,name_2,Federer,Del Potro,4-1-15,6-0-15
32204,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32204,name_2,Federer,Del Potro,4-1-15,6-0-15
32205,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32205,name_2,Federer,Del Potro,4-1-15,6-0-15
32206,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32206,name_2,Federer,Del Potro,4-1-15,6-0-15
32207,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32207,name_2,Federer,Del Potro,4-1-15,6-0-15
32208,193.86,905.23,524.2,994.79,name_2,Federer,Del Potro,4-1-15,6-0-15,32208,name_2,Federer,Del Potro,4-1-1-1-5,6-0-1-5
32326,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32326,name_2,Paire,Nishikori,3-3-40,6-5-30
32327,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32327,name_2,Paire,Nishikori,3-3-40,6-5-30
32328,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32328,name_2,Paire,Nishikori,3-3-40,6-5-30
32329,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32329,name_2,Paire,Nishikori,3-3-40,6-5-30
32330,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32330,name_2,Paire,Nishikori,3-3-40,6-5-30
32331,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32331,name_2,Paire,Nishikori,3-3-40,6-5-30
32332,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32332,name_2,Paire,Nishikori,3-3-40,6-5-30
32333,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32333,name_2,Paire,Nishikori,3-3-40,6-5-30
32334,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32334,name_2,Paire,Nishikori,3-3-40,6-5-30
32335,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32335,name_2,Paire,Nishikori,3-3-40,6-5-30
32336,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32336,name_2,Paire,Nishikori,3-3-40,6-5-30
32337,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32337,name_2,Paire,Nishikori,3-3-40,6-5-30
32338,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32338,name_2,Paire,Nishikori,3-3-40,6-5-30
32339,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32339,name_2,Paire,Nishikori,3-3-40,6-5-30
32340,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32340,name_2,Paire,Nishikori,3-3-40,6-5-30
32341,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32341,name_2,Paire,Nishikori,3-3-40,6-5-30
32342,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32342,name_2,Paire,Nishikori,3-3-40,6-5-30
32343,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32343,name_2,Paire,Nishikori,3-3-40,6-5-30
32344,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32344,name_2,Paire,Nishikori,3-3-40,6-5-30
32345,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32345,name_2,Paire,Nishikori,3-3-40,6-5-30
32346,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32346,name_2,Paire,Nishikori,3-3-40,6-5-30
32347,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32347,name_2,Paire,Nishikori,3-3-40,6-5-30
32348,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32348,name_2,Paire,Nishikori,3-3-40,6-5-30
32349,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32349,name_2,Paire,Nishikori,3-3-40,6-5-30
32350,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32350,name_2,Paire,Nishikori,3-3-40,6-5-30
32351,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32351,name_2,Paire,Nishikori,3-3-40,6-5-30
32352,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32352,name_2,Paire,Nishikori,3-3-40,6-5-30
32353,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32353,name_2,Paire,Nishikori,3-3-40,6-5-30
32354,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32354,name_2,Paire,Nishikori,3-3-40,6-5-30
32355,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32355,name_2,Paire,Nishikori,3-3-40,6-5-30
32356,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32356,name_2,Paire,Nishikori,3-3-40,6-5-30
32357,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32357,name_2,Paire,Nishikori,3-3-40,6-5-30
32358,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32358,name_2,Paire,Nishikori,3-3-40,6-5-30
32359,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32359,name_2,Paire,Nishikori,3-3-40,6-5-30
32360,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32360,name_2,Paire,Nishikori,3-3-40,6-5-30
32361,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32361,name_2,Paire,Nishikori,3-3-40,6-5-30
32362,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32362,name_2,Paire,Nishikori,3-3-40,6-5-30
32363,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32363,name_2,Paire,Nishikori,3-3-40,6-5-30
32364,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32364,name_2,Paire,Nishikori,3-3-40,6-5-30
32365,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32365,name_2,Paire,Nishikori,3-3-40,6-5-30
32366,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32366,name_2,Paire,Nishikori,3-3-40,6-5-30
32367,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32367,name_2,Paire,Nishikori,3-3-40,6-5-30
32368,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32368,name_2,Paire,Nishikori,3-3-40,6-5-30
32369,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32369,name_2,Paire,Nishikori,3-3-40,6-5-30
32370,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32370,name_2,Paire,Nishikori,3-3-40,6-5-30
32371,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32371,name_2,Paire,Nishikori,3-3-40,6-5-30
32372,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32372,name_2,Paire,Nishikori,3-3-40,6-5-30
32373,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32373,name_2,Paire,Nishikori,3-3-40,6-5-30
32374,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32374,name_2,Paire,Nishikori,3-3-40,6-5-30
32375,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32375,name_2,Paire,Nishikori,3-3-40,6-5-30
32376,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32376,name_2,Paire,Nishikori,3-3-40,6-5-30
32377,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32377,name_2,Paire,Nishikori,3-3-40,6-5-30
32378,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32378,name_2,Paire,Nishikori,3-3-40,6-5-30
32379,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32379,name_2,Paire,Nishikori,3-3-40,6-5-30
32380,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32380,name_2,Paire,Nishikori,3-3-40,6-5-30
32381,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32381,name_2,Paire,Nishikori,3-3-40,6-5-30
32382,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32382,name_2,Paire,Nishikori,3-3-40,6-5-30
32383,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32383,name_2,Paire,Nishikori,3-3-40,6-5-30
32384,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32384,name_2,Paire,Nishikori,3-3-40,6-5-30
32385,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32385,name_2,Paire,Nishikori,3-3-40,6-5-30
32386,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32386,name_2,Paire,Nishikori,3-3-40,6-5-30
32387,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32387,name_2,Paire,Nishikori,3-3-40,6-5-30
32388,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32388,name_2,Paire,Nishikori,3-3-40,6-5-30
32389,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32389,name_2,Paire,Nishikori,3-3-40,6-5-30
32390,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32390,name_2,Paire,Nishikori,3-3-40,6-5-30
32391,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32391,name_2,Paire,Nishikori,3-3-40,6-5-30
32392,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32392,name_2,Paire,Nishikori,3-3-40,6-5-30
32393,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32393,name_2,Paire,Nishikori,3-3-40,6-5-30
32394,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32394,name_2,Paire,Nishikori,3-3-40,6-5-30
32395,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32395,name_2,Paire,Nishikori,3-3-40,6-5-30
32396,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32396,name_2,Paire,Nishikori,3-3-40,6-5-30
32397,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32397,name_2,Paire,Nishikori,3-3-40,6-5-30
32398,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32398,name_2,Paire,Nishikori,3-3-40,6-5-30
32399,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32399,name_2,Paire,Nishikori,3-3-40,6-5-30
32400,193.44,905.14,525.9,994.86,name_1,Paire,Nishikori,3-3-40,6-5-30,32400,name_2,Paire,Nishikori,3-3-40,6-5-30
